trustus_project_id,mp_name,work,category,state,constituency,ida,city,ward,block,village,recommended_date,allocation_amount,ida_approval,status,house,source_row_number
MPLADS-050532,Smt Ranjeeta Koli,NA - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR ALWAR_IDA,,,KATHUMAR,Toda,,300000.0,Action Pending,Unsanctioned,Lok Sabha,50533
MPLADS-050533,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Vaniyavada,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50534
MPLADS-050534,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Gokchuvan,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50535
MPLADS-050535,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Vasna,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50536
MPLADS-050536,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Pahadiya (Panchal),,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50537
MPLADS-050537,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Gay Vachhda,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50538
MPLADS-050538,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Kunol,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50539
MPLADS-050539,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Limbodara (Ramgadhi),,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50540
MPLADS-050540,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Dachka,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50541
MPLADS-050541,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Dachka,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50542
MPLADS-050542,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Lalodiya,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50543
MPLADS-050543,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Lalodiya,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50544
MPLADS-050544,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Mudshi,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50545
MPLADS-050545,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Bhutiya,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50546
MPLADS-050546,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Bhutiya,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50547
MPLADS-050547,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Palla Kasana,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50548
MPLADS-050548,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Chhikari,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50549
MPLADS-050549,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Panchal,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50550
MPLADS-050550,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Banthivada Lalakumpa,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50551
MPLADS-050551,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Lalpur,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50552
MPLADS-050552,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Banthivada Jemana,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50553
MPLADS-050553,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Banthivada Lalakumpa,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50554
MPLADS-050554,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Palla (Bhemapur),,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50555
MPLADS-050555,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Damorna Dhundha,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50556
MPLADS-050556,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Kaliya Kuva,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50557
MPLADS-050557,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Moti Moydi,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50558
MPLADS-050558,BP Saroj Bholanath,WS/MP469/2023-2024/11638 - Street lights,Normal/Others,Uttar Pradesh,MACHHLISHAHR(SC),DISTRICT MAGISTRAE VARANASI_IDA,,,PINDRA,Kachhiya,,26650.0,Approved by IDA,Completed,Lok Sabha,50559
MPLADS-050559,BP Saroj Bholanath,WS/MP469/2023-2024/11631 - Street lights,Normal/Others,Uttar Pradesh,MACHHLISHAHR(SC),DISTRICT MAGISTRAE VARANASI_IDA,,,PINDRA,Rajpur,,26650.0,Approved by IDA,Completed,Lok Sabha,50560
MPLADS-050560,BP Saroj Bholanath,WS/MP469/2023-2024/11630 - Street lights,Normal/Others,Uttar Pradesh,MACHHLISHAHR(SC),DISTRICT MAGISTRAE VARANASI_IDA,,,PINDRA,Saray Shekhlad,,26650.0,Approved by IDA,Completed,Lok Sabha,50561
MPLADS-050561,BP Saroj Bholanath,WS/MP469/2023-2024/11628 - Street lights,Normal/Others,Uttar Pradesh,MACHHLISHAHR(SC),DISTRICT MAGISTRAE VARANASI_IDA,,,PINDRA,Amaut,,26650.0,Approved by IDA,Completed,Lok Sabha,50562
MPLADS-050562,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Panibar,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50563
MPLADS-050563,Smt Ranjeeta Koli,NA - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR ALWAR_IDA,,,KATHUMAR,Toda,,300000.0,Action Pending,Unsanctioned,Lok Sabha,50564
MPLADS-050564,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Tarakvadia,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50565
MPLADS-050565,Smt Ranjeeta Koli,NA - Construction of roads,,,,,,,,,,,,,,50566
MPLADS-050566,Smt Ramilaben Bara,NA - Purchase of immovable sports equipment,Normal/Others,Gujarat,Sitting Rajya Sabha,DISTRICT COLLECTOR ARVALLI_IDA,,,MEGHRAJ,Valuna,,100000.0,Action Pending,Unsanctioned,Rajya Sabha,50567
MPLADS-050567,Rahul Kaswan,NA - Construction of roads,,,,,,,,,,,,,,50568
MPLADS-050568,Smt Ranjeeta Koli,NA - Construction of roads,,,,,,,,,,,,,,50569
MPLADS-050569,Smt Ranjeeta Koli,NA - Construction of community centers and community halls,Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR BHARATPUR_IDA,,,DEEG,Moroli,,500000.0,Action Pending,Unsanctioned,Lok Sabha,50570
MPLADS-050570,Smt Ranjeeta Koli,NA - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR BHARATPUR_IDA,,,DEEG,Mawai,,500000.0,Action Pending,Unsanctioned,Lok Sabha,50571
MPLADS-050571,Smt Ranjeeta Koli,NA - Construction of roads,,,,,,,,,,,,,,50572
MPLADS-050572,Smt Ranjeeta Koli,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR BHARATPUR_IDA,,,NAGAR PAHARI,Palka,,500000.0,Action Pending,Unsanctioned,Lok Sabha,50573
MPLADS-050573,Rahul Kaswan,NA - Construction of shelters for animals,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,RATANGARH,Parihara,,200000.0,Action Pending,Unsanctioned,Lok Sabha,50574
MPLADS-050574,Smt Ranjeeta Koli,NA - Construction of roads,,,,,,,,,,,,,,50575
MPLADS-050575,Smt Ranjeeta Koli,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR BHARATPUR_IDA,,,SEWAR,Jharoli,,500000.0,Action Pending,Unsanctioned,Lok Sabha,50576
MPLADS-050576,Rahul Kaswan,NA - Providing drains and gutters for public drainage,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,RATANGARH,Parihara,,300000.0,Action Pending,Unsanctioned,Lok Sabha,50577
MPLADS-050577,Smt Ranjeeta Koli,NA - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR ALWAR_IDA,,,KATHUMAR,Doroli,,600000.0,Action Pending,Unsanctioned,Lok Sabha,50578
MPLADS-050578,Smt Ranjeeta Koli,NA - Construction of community centers and community halls,Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR ALWAR_IDA,,,KATHUMAR,Garoo,,800000.0,Action Pending,Unsanctioned,Lok Sabha,50579
MPLADS-050579,Smt Ranjeeta Koli,NA - Construction of roads,,,,,,,,,,,,,,50580
MPLADS-050580,Rahul Kaswan,NA - Construction of roads,,,,,,,,,,,,,,50581
MPLADS-050581,Rahul Kaswan,NA - Construction of roads,,,,,,,,,,,,,,50582
MPLADS-050582,Sangeeta Azad,WS/MP474/2023-2024/11852 - Street lights,Normal/Others,Uttar Pradesh,LALGANJ (SC),DISTRICT MAGISTRATE AZAMGARH_IDA,Phulpur (Prayagraj),5,,,,516000.0,Approved by IDA,Unsanctioned,Lok Sabha,50583
MPLADS-050583,Smt Ranjeeta Koli,NA - Installing tube-wells and borewells,Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR ALWAR_IDA,,,KATHUMAR,Jahadoo,,500000.0,Action Pending,Unsanctioned,Lok Sabha,50584
MPLADS-050584,Rahul Kaswan,NA - Construction of roads,,,,,,,,,,,,,,50585
MPLADS-050585,Rahul Kaswan,NA - Development of public parks,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,Rajgarh(Churu),Ward No 3,,,,500000.0,Action Pending,Unsanctioned,Lok Sabha,50586
MPLADS-050586,Rahul Kaswan,NA - Construction of roads,,,,,,,,,,,,,,50587
MPLADS-050587,Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,SUJANGARH,Chariya,,200000.0,Action Pending,Unsanctioned,Lok Sabha,50588
MPLADS-050588,Smt Ranjeeta Koli,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR ALWAR_IDA,,,KATHUMAR,Mathura Hera,,600000.0,Action Pending,Unsanctioned,Lok Sabha,50589
MPLADS-050589,SHRI Bashistha Narain Singh,WS/MP046/2023-2024/11649 - Construction of roads,,,,,,,,,,,,,,50590
MPLADS-050590,Rahul Kaswan,NA - Development of playfields and sports grounds,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,SUJANGARH,Chariya,,500000.0,Action Pending,Unsanctioned,Lok Sabha,50591
MPLADS-050591,Smt Ranjeeta Koli,NA - Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Rajasthan,BHARATPUR(SC),DISTRICT COLLECTOR ALWAR_IDA,,,KATHUMAR,Dantiya,,500000.0,Action Pending,Unsanctioned,Lok Sabha,50592
MPLADS-050592,Rahul Kaswan,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,SUJANGARH,Harasar,,200000.0,Action Pending,Unsanctioned,Lok Sabha,50593
MPLADS-050593,Rahul Kaswan,NA - Construction of shelters for animals,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,SUJANGARH,Harasar,,200000.0,Action Pending,Unsanctioned,Lok Sabha,50594
MPLADS-050594,Rahul Kaswan,WS/MP728/2023-2024/11677 - Improvement of electricity distribution infrastructure,Normal/Others,Rajasthan,CHURU,DISTRICT COLLECTOR CHURU_IDA,,,RAJGARH,Janau Khari,,174700.0,Approved by IDA,Unsanctioned,Lok Sabha,50595
MPLADS-050595,SHRI Bashistha Narain Singh,WS/MP046/2023-2024/11648 - Construction of roads,,,,,,,,,,,,,,50596
MPLADS-050596,SHRI Bashistha Narain Singh,NA - Construction of roads,,,,,,,,,,,,,,50597
MPLADS-050597,SHRI Bashistha Narain Singh,WS/MP046/2023-2024/11652 - Construction of roads,,,,,,,,,,,,,,50598
MPLADS-050598,SHRI Bashistha Narain Singh,WS/MP046/2023-2024/11653 - Construction of roads,,,,,,,,,,,,,,50599
MPLADS-050599,Shri R. Dharmar,WS/MP015/2023-2024/11862 - Construction of roads,,,,,,,,,,,,,,50600
MPLADS-050600,Shri R. Dharmar,WS/MP015/2023-2024/11863 - Construction of roads,,,,,,,,,,,,,,50601
MPLADS-050601,Shri R. Dharmar,WS/MP015/2023-2024/11864 - Construction of roads,,,,,,,,,,,,,,50602
MPLADS-050602,Shri R. Dharmar,WS/MP015/2023-2024/11865 - Construction of roads,,,,,,,,,,,,,,50603
MPLADS-050603,Shri R. Dharmar,WS/MP015/2023-2024/11866 - Construction of roads,,,,,,,,,,,,,,50604
MPLADS-050604,Shri R. Dharmar,WS/MP015/2023-2024/11867 - Construction of roads,,,,,,,,,,,,,,50605
MPLADS-050605,Shri R. Dharmar,WS/MP015/2023-2024/11868 - Construction of roads,,,,,,,,,,,,,,50606
MPLADS-050606,Shri R. Dharmar,WS/MP015/2023-2024/11869 - Construction of roads,,,,,,,,,,,,,,50607
MPLADS-050607,Shri R. Dharmar,WS/MP015/2023-2024/11870 - Construction of roads,,,,,,,,,,,,,,50608
MPLADS-050608,Shri R. Dharmar,WS/MP015/2023-2024/11871 - Construction of roads,,,,,,,,,,,,,,50609
MPLADS-050609,Shri R. Dharmar,WS/MP015/2023-2024/11872 - Construction of roads,,,,,,,,,,,,,,50610
MPLADS-050610,Shri R. Dharmar,WS/MP015/2023-2024/11873 - Construction of roads,,,,,,,,,,,,,,50611
MPLADS-050611,Shri R. Dharmar,WS/MP015/2023-2024/11874 - Construction of roads,,,,,,,,,,,,,,50612
MPLADS-050612,Shri R. Dharmar,WS/MP015/2023-2024/11875 - Construction of roads,,,,,,,,,,,,,,50613
MPLADS-050613,Shri R. Dharmar,WS/MP015/2023-2024/11876 - Construction of roads,,,,,,,,,,,,,,50614
MPLADS-050614,Shri R. Dharmar,WS/MP015/2023-2024/11877 - Construction of roads,,,,,,,,,,,,,,50615
MPLADS-050615,Shri R. Dharmar,WS/MP015/2023-2024/11878 - Construction of roads,,,,,,,,,,,,,,50616
MPLADS-050616,Shri R. Dharmar,WS/MP015/2023-2024/11879 - Construction of roads,,,,,,,,,,,,,,50617
MPLADS-050617,Shri R. Dharmar,WS/MP015/2023-2024/11880 - Construction of roads,,,,,,,,,,,,,,50618
MPLADS-050618,Shri R. Dharmar,WS/MP015/2023-2024/11881 - Construction of roads,,,,,,,,,,,,,,50619
MPLADS-050619,Shri R. Dharmar,WS/MP015/2023-2024/11901 - Construction of roads,,,,,,,,,,,,,,50620
MPLADS-050620,Shri R. Dharmar,WS/MP015/2023-2024/11902 - Construction of roads,,,,,,,,,,,,,,50621
MPLADS-050621,Shri R. Dharmar,WS/MP015/2023-2024/11903 - Construction of flood control embankments,Normal/Others,Tamil Nadu,Sitting Rajya Sabha,DISTRICT COLLECTOR TENKASI_IDA,,,KADAYAM,Madathoor,,2500000.0,Approved by IDA,Completed,Rajya Sabha,50622
MPLADS-050622,Shri R. Dharmar,WS/MP015/2023-2024/11904 - Construction of flood control embankments,Normal/Others,Tamil Nadu,Sitting Rajya Sabha,DISTRICT COLLECTOR TENKASI_IDA,,,KADAYAM,Madathoor,,2500000.0,Approved by IDA,,Rajya Sabha,50623
MPLADS-050623,Shri R. Dharmar,WS/MP015/2023-2024/11905 - Construction of flood control embankments,Normal/Others,Tamil Nadu,Sitting Rajya Sabha,DISTRICT COLLECTOR THOOTHUKUDI_IDA,Tiruchendur,8 - Avudaiyarkulam,,,,2500000.0,Approved by IDA,Completed,Rajya Sabha,50624
MPLADS-050624,Shri R. Dharmar,WS/MP015/2023-2024/11906 - Construction of flood control embankments,Normal/Others,Tamil Nadu,Sitting Rajya Sabha,DISTRICT COLLECTOR THOOTHUKUDI_IDA,Tiruchendur,8 - Avudaiyarkulam,,,,2500000.0,Approved by IDA,Completed,Rajya Sabha,50625
MPLADS-050625,Smt Sangeeta Kumari Singh Deo ,WS/MP373/2023-2024/11907 - Construction of community centers and community halls,Normal/Others,Odisha,BOLANGIR,DISTRICT COLLECTOR BOLANGIR_IDA,Titlagarh,14,,,,300000.0,Approved by IDA,Unsanctioned,Lok Sabha,50626
MPLADS-050626,Shri R. Dharmar,WS/MP015/2023-2024/11764 - Construction of roads,,,,,,,,,,,,,,50627
MPLADS-050627,Shri R. Dharmar,WS/MP015/2023-2024/11763 - Construction of roads,,,,,,,,,,,,,,50628
MPLADS-050628,Shri R. Dharmar,WS/MP015/2023-2024/11762 - Construction of roads,,,,,,,,,,,,,,50629
MPLADS-050629,Smt Seema Dwivedi,WS/MP202/2023-2024/11816 - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE VARANASI_IDA,Varanasi,39,,,,643000.0,Approved by IDA,Unsanctioned,Rajya Sabha,50630
MPLADS-050630,Smt Preneet Kaur ,NA - Construction of community centers and community halls,Normal/Others,Punjab,PATIALA,DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA,,,DERA BASSI,Kheri gujran (6),,1000000.0,Action Pending,Unsanctioned,Lok Sabha,50631
MPLADS-050631,Smt Preneet Kaur ,NA - Construction of community centers and community halls,Normal/Others,Punjab,PATIALA,DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA,,,DERA BASSI,Bijanpur (7),,500000.0,Action Pending,Unsanctioned,Lok Sabha,50632
MPLADS-050632,Smt Preneet Kaur ,NA - Construction of community centers and community halls,Normal/Others,Punjab,PATIALA,DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA,,,DERA BASSI,Amlala (25),,1000000.0,Action Pending,Unsanctioned,Lok Sabha,50633
MPLADS-050633,Smt Preneet Kaur ,NA - Construction of community centers and community halls,Normal/Others,Punjab,PATIALA,DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA,,,DERA BASSI,Tiwana (226),,1500000.0,Action Pending,Unsanctioned,Lok Sabha,50634
MPLADS-050634,Ajay Kumar Mandal,WS/MP499/2023-2024/11688 - Providing drains and gutters for public drainage,Normal/Others,Bihar,BHAGALPUR,DISTRICT PLANNING OFFICER BHAGALPUR_IDA,,,SABOUR,Lailakh,,1499600.0,Approved by IDA,Sanctioned,Lok Sabha,50635
MPLADS-050635,Ajay Kumar Mandal,WS/MP499/2023-2024/11689 - Construction of roads,,,,,,,,,,,,,,50636
MPLADS-050636,Smt Seema Dwivedi,NA - Construction of roads,,,,,,,,,,,,,,50637
MPLADS-050637,Smt Seema Dwivedi,NA - Construction of roads,,,,,,,,,,,,,,50638
MPLADS-050638,Smt Seema Dwivedi,NA - Construction of rooms and halls in school and colleges,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE AMETHI_IDA,,,GAURIGANJ,Raghipur,,1200000.0,Action Pending,Unsanctioned,Rajya Sabha,50639
MPLADS-050639,Smt Seema Dwivedi,NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRATE MAU_IDA,,,DOHRI GHAT,Patjiwa,,126000.0,Action Pending,Unsanctioned,Rajya Sabha,50640
MPLADS-050640,Smt Seema Dwivedi,NA - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE BALLIA_IDA,Ballia,7,,,,126000.0,Action Pending,Unsanctioned,Rajya Sabha,50641
MPLADS-050641,Smt Seema Dwivedi,WS/MP202/2023-2024/11815 - Lighting of public spaces,Normal/Others,Uttar Pradesh,Sitting Rajya Sabha,DISTRICT MAGISTRAE VARANASI_IDA,Varanasi,31,,,,643000.0,Approved by IDA,Unsanctioned,Rajya Sabha,50642
MPLADS-050642,Shri Mukul Balkrishna Wasnik,NA - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,Sitting Rajya Sabha,DISTRICT COLLECTOR NAGAUR_IDA,,,MOLASAR,Dasana Khurd,,2000000.0,Action Pending,Unsanctioned,Rajya Sabha,50643
MPLADS-050643,Shri R. Dharmar,WS/MP015/2023-2024/11761 - Construction of roads,,,,,,,,,,,,,,50644
MPLADS-050644,Shri Mukul Balkrishna Wasnik,WS/MP146/2023-2024/11890 - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,Sitting Rajya Sabha,DISTRICT COLLECTOR JAIPUR_IDA,,,VIRATNAGAR,Bhamod,,1500000.0,Approved by IDA,Unsanctioned,Rajya Sabha,50645
MPLADS-050645,Shri Mukul Balkrishna Wasnik,NA - Construction of roads,,,,,,,,,,,,,,50646
MPLADS-050646,Shri Mukul Balkrishna Wasnik,WS/MP146/2023-2024/11841 - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,Sitting Rajya Sabha,DISTRICT COLLECTOR TONK_IDA,,,PEEPLU,Peeplu,,500000.0,Approved by IDA,Unsanctioned,Rajya Sabha,50647
MPLADS-050647,Shri Mukul Balkrishna Wasnik,WS/MP146/2023-2024/11840 - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,Sitting Rajya Sabha,DISTRICT COLLECTOR TONK_IDA,,,PEEPLU,Bagarwa,,500000.0,Approved by IDA,Unsanctioned,Rajya Sabha,50648
MPLADS-050648,Shri Mukul Balkrishna Wasnik,WS/MP146/2023-2024/11804 - Construction of rooms and halls in school and colleges,Normal/Others,Rajasthan,Sitting Rajya Sabha,DISTRICT COLLECTOR JAIPUR_IDA,Jaipur Heritage,12,,,,3000000.0,Approved by IDA,Unsanctioned,Rajya Sabha,50649
MPLADS-050649,Shri Mukul Balkrishna Wasnik,WS/MP146/2023-2024/11784 - Construction of roads,,,,,,,,,,,,,,50650
MPLADS-050650,Shri R. Dharmar,WS/MP015/2023-2024/11755 - Construction of roads,,,,,,,,,,,,,,50651
MPLADS-050651,Shri R. Dharmar,WS/MP015/2023-2024/11756 - Construction of roads,,,,,,,,,,,,,,50652
MPLADS-050652,Shri R. Dharmar,WS/MP015/2023-2024/11757 - Construction of roads,,,,,,,,,,,,,,50653
MPLADS-050653,Shri R. Dharmar,WS/MP015/2023-2024/11758 - Construction of roads,,,,,,,,,,,,,,50654
MPLADS-050654,Shri R. Dharmar,WS/MP015/2023-2024/11759 - Construction of roads,,,,,,,,,,,,,,50655
MPLADS-050655,Shri R. Dharmar,WS/MP015/2023-2024/11760 - Construction of roads,,,,,,,,,,,,,,50656
MPLADS-050656,Smt Sangeeta Kumari Singh Deo ,WS/MP373/2023-2024/11908 - Construction of community centers and community halls,Normal/Others,Odisha,BOLANGIR,DISTRICT COLLECTOR BOLANGIR_IDA,Titlagarh,4,,,,500000.0,Approved by IDA,Unsanctioned,Lok Sabha,50657
MPLADS-050657,Smt Sangeeta Kumari Singh Deo ,WS/MP373/2023-2024/11909 - Construction of community centers and community halls,Normal/Others,Odisha,BOLANGIR,DISTRICT COLLECTOR BOLANGIR_IDA,Titlagarh,14,,,,500000.0,Approved by IDA,Unsanctioned,Lok Sabha,50658
MPLADS-050658,Smt Sangeeta Kumari Singh Deo ,WS/MP373/2023-2024/11910 - Construction of community centers and community halls,Normal/Others,Odisha,BOLANGIR,DISTRICT COLLECTOR BOLANGIR_IDA,Titlagarh,13,,,,500000.0,Approved by IDA,Unsanctioned,Lok Sabha,50659
MPLADS-050659,SHRI Bashistha Narain Singh,WS/MP046/2023-2024/11672 - Construction of roads,,,,,,,,,,,,,,50660
MPLADS-050660,SHRI Bashistha Narain Singh,NA - Construction of roads,,,,,,,,,,,,,,50661
MPLADS-050661,SHRI Bashistha Narain Singh,WS/MP046/2023-2024/11786 - Construction of roads,,,,,,,,,,,,,,50662
MPLADS-050662,SHRI Bashistha Narain Singh,NA - Construction of roads,,,,,,,,,,,,,,50663
MPLADS-050663,SHRI Bashistha Narain Singh,NA - Construction of roads,,,,,,,,,,,,,,50664
